#,Date-Time (PDT),RH   (%),Dew Point   (??C),Host Connected,End of File
2655,5/30/2024 15:53,15.03,-2.29,,
2656,5/30/2024 15:58,14.31,-3.4,,
2657,5/30/2024 16:03,13.59,-3.99,,
2658,5/30/2024 16:08,14.86,-2.68,,
2659,5/30/2024 16:13,15.39,-2.67,,
2660,5/30/2024 16:18,15.75,-2.89,,
2661,5/30/2024 16:23,16.1,-2.87,,
2662,5/30/2024 16:28,16.06,-3.19,,
2663,5/30/2024 16:33,15.94,-3.33,,
2664,5/30/2024 16:38,16.77,-2.59,,
2665,5/30/2024 16:43,16.26,-3,,
2666,5/30/2024 16:48,15.97,-3.49,,
2667,5/30/2024 16:53,16.25,-3.26,,
2668,5/30/2024 16:58,16.81,-2.89,,
2669,5/30/2024 17:03,16.11,-3.52,,
2670,5/30/2024 17:08,16.67,-3.49,,
2671,5/30/2024 17:13,16.31,-3.94,,
2672,5/30/2024 17:18,16.76,-4.07,,
2673,5/30/2024 17:23,17.34,-3.87,,
2674,5/30/2024 17:28,17.14,-4.25,,
2675,5/30/2024 17:33,17.23,-4.62,,
2676,5/30/2024 17:38,18.03,-4.25,,
2677,5/30/2024 17:43,17.7,-4.64,,
2678,5/30/2024 17:48,18.12,-4.44,,
2679,5/30/2024 17:53,18.07,-4.55,,
2680,5/30/2024 17:58,18.04,-4.61,,
2681,5/30/2024 18:03,18.05,-4.63,,
2682,5/30/2024 18:08,18.56,-4.18,,
2683,5/30/2024 18:13,17.78,-4.28,,
2684,5/30/2024 18:18,17.48,-4.14,,
2685,5/30/2024 18:23,17.16,-4.18,,
2686,5/30/2024 18:28,17.77,-4.12,,
2687,5/30/2024 18:33,18.32,-4,,
2688,5/30/2024 18:38,18.61,-3.98,,
2689,5/30/2024 18:43,18.43,-4.27,,
2690,5/30/2024 18:48,18.88,-4.16,,
2691,5/30/2024 18:53,19.09,-4.15,,
2692,5/30/2024 18:58,19.34,-4.08,,
2693,5/30/2024 19:03,19.25,-4.19,,
2694,5/30/2024 19:08,18.96,-4.23,,
2695,5/30/2024 19:13,18.85,-4.08,,
2696,5/30/2024 19:18,18.77,-4.24,,
2697,5/30/2024 19:23,19.15,-4.11,,
2698,5/30/2024 19:28,18.91,-4.35,,
2699,5/30/2024 19:33,19.37,-4.22,,
2700,5/30/2024 19:38,19.16,-4.57,,
2701,5/30/2024 19:43,19.61,-4.55,,
2702,5/30/2024 19:48,19.6,-4.84,,
2703,5/30/2024 19:53,19.82,-4.87,,
2704,5/30/2024 19:58,20.34,-4.77,,
2705,5/30/2024 20:03,20.61,-4.86,,
2706,5/30/2024 20:08,20.85,-4.86,,
2707,5/30/2024 20:13,21.07,-4.94,,
2708,5/30/2024 20:18,21.36,-4.93,,
2709,5/30/2024 20:23,21.85,-5,,
2710,5/30/2024 20:28,21.56,-5.39,,
2711,5/30/2024 20:33,21.53,-5.41,,
2712,5/30/2024 20:38,21.22,-5.68,,
2713,5/30/2024 20:43,21.36,-5.63,,
2714,5/30/2024 20:48,21.57,-5.65,,
2715,5/30/2024 20:53,21.43,-5.83,,
2716,5/30/2024 20:58,21.29,-5.87,,
2717,5/30/2024 21:03,21.32,-5.98,,
2718,5/30/2024 21:08,21.37,-6.01,,
2719,5/30/2024 21:13,21.54,-5.92,,
2720,5/30/2024 21:18,21.64,-5.97,,
2721,5/30/2024 21:23,22.07,-5.9,,
2722,5/30/2024 21:28,22.42,-5.71,,
2723,5/30/2024 21:33,22.78,-5.58,,
2724,5/30/2024 21:38,22.73,-5.54,,
2725,5/30/2024 21:43,23.11,-5.51,,
2726,5/30/2024 21:48,23.66,-5.52,,
2727,5/30/2024 21:53,24.09,-5.62,,
2728,5/30/2024 21:58,24.34,-5.59,,
2729,5/30/2024 22:03,24.28,-5.59,,
2730,5/30/2024 22:08,24.11,-5.53,,
2731,5/30/2024 22:13,24.15,-5.51,,
2732,5/30/2024 22:18,24.27,-5.55,,
2733,5/30/2024 22:23,24.35,-5.54,,
2734,5/30/2024 22:28,24.49,-5.52,,
2735,5/30/2024 22:33,24.87,-5.57,,
2736,5/30/2024 22:38,25.16,-5.61,,
2737,5/30/2024 22:43,25.65,-5.68,,
2738,5/30/2024 22:48,26.25,-5.79,,
2739,5/30/2024 22:53,26.8,-5.82,,
2740,5/30/2024 22:58,27.42,-5.89,,
2741,5/30/2024 23:03,28.07,-5.93,,
2742,5/30/2024 23:08,28.75,-5.79,,
2743,5/30/2024 23:13,28,-5.75,,
2744,5/30/2024 23:18,28.01,-5.74,,
2745,5/30/2024 23:23,28.18,-5.81,,
2746,5/30/2024 23:28,28.31,-5.88,,
2747,5/30/2024 23:33,28.69,-5.99,,
2748,5/30/2024 23:38,30.03,-5.97,,
2749,5/30/2024 23:43,30.2,-6.13,,
2750,5/30/2024 23:48,30.78,-6.29,,
2751,5/30/2024 23:53,32.84,-6.33,,
2752,5/30/2024 23:58,34.02,-6.41,,
2753,5/31/2024 0:03,34.77,-6.6,,
2754,5/31/2024 0:08,35.69,-6.8,,
2755,5/31/2024 0:13,37.51,-6.84,,
2756,5/31/2024 0:18,38.94,-6.75,,
2757,5/31/2024 0:23,39.79,-6.64,,
2758,5/31/2024 0:28,40.1,-6.64,,
2759,5/31/2024 0:33,40.36,-6.63,,
2760,5/31/2024 0:38,40.54,-6.57,,
2761,5/31/2024 0:43,39.96,-6.49,,
2762,5/31/2024 0:48,39.76,-6.57,,
2763,5/31/2024 0:53,40.34,-6.59,,
2764,5/31/2024 0:58,40.93,-6.6,,
2765,5/31/2024 1:03,41.28,-6.6,,
2766,5/31/2024 1:08,41.33,-6.62,,
2767,5/31/2024 1:13,41.55,-6.59,,
2768,5/31/2024 1:18,41.74,-6.45,,
2769,5/31/2024 1:23,41.26,-6.44,,
2770,5/31/2024 1:28,40.98,-6.42,,
2771,5/31/2024 1:33,40.91,-6.51,,
2772,5/31/2024 1:38,41.06,-6.5,,
2773,5/31/2024 1:43,41.18,-6.47,,
2774,5/31/2024 1:48,41.2,-6.45,,
2775,5/31/2024 1:53,41.59,-6.49,,
2776,5/31/2024 1:58,41.44,-6.65,,
2777,5/31/2024 2:03,42.12,-6.65,,
2778,5/31/2024 2:08,42.5,-6.71,,
2779,5/31/2024 2:13,42.84,-6.77,,
2780,5/31/2024 2:18,43.37,-6.95,,
2781,5/31/2024 2:23,44.09,-7.07,,
2782,5/31/2024 2:28,45.13,-7.17,,
2783,5/31/2024 2:33,46.34,-7.12,,
2784,5/31/2024 2:38,46.74,-7.03,,
2785,5/31/2024 2:43,46.1,-7.08,,
2786,5/31/2024 2:48,46.7,-7,,
2787,5/31/2024 2:53,46.41,-7.19,,
2788,5/31/2024 2:58,47.65,-7.02,,
2789,5/31/2024 3:03,47.91,-7.05,,
2790,5/31/2024 3:08,48.61,-6.91,,
2791,5/31/2024 3:13,48.79,-6.81,,
2792,5/31/2024 3:18,48.63,-6.71,,
2793,5/31/2024 3:23,48.03,-6.71,,
2794,5/31/2024 3:28,47.58,-6.75,,
2795,5/31/2024 3:33,47.65,-6.74,,
2796,5/31/2024 3:38,47.53,-6.8,,
2797,5/31/2024 3:43,47.6,-6.85,,
2798,5/31/2024 3:48,47.68,-7.01,,
2799,5/31/2024 3:53,48.22,-7.18,,
2800,5/31/2024 3:58,48.97,-7.27,,
2801,5/31/2024 4:03,49.46,-7.44,,
2802,5/31/2024 4:08,50.47,-7.5,,
2803,5/31/2024 4:13,51.17,-7.52,,
2804,5/31/2024 4:18,51.68,-7.44,,
2805,5/31/2024 4:23,52.31,-7.32,,
2806,5/31/2024 4:28,51.98,-7.51,,
2807,5/31/2024 4:33,52.02,-7.66,,
2808,5/31/2024 4:38,52.53,-7.7,,
2809,5/31/2024 4:43,53.91,-7.62,,
2810,5/31/2024 4:48,56.26,-7.24,,
2811,5/31/2024 4:53,57.35,-7.05,,
2812,5/31/2024 4:58,58.34,-6.84,,
2813,5/31/2024 5:03,58.5,-6.75,,
2814,5/31/2024 5:08,58.08,-6.81,,
2815,5/31/2024 5:13,58.28,-6.85,,
2816,5/31/2024 5:18,57.96,-7.09,,
2817,5/31/2024 5:23,58.96,-7.05,,
2818,5/31/2024 5:28,59.13,-7.14,,
2819,5/31/2024 5:33,59.87,-7.05,,
2820,5/31/2024 5:38,60.11,-7.03,,
2821,5/31/2024 5:43,60.18,-6.98,,
2822,5/31/2024 5:48,59.26,-6.97,,
2823,5/31/2024 5:53,57.96,-6.91,,
2824,5/31/2024 5:58,56.91,-6.78,,
2825,5/31/2024 6:03,55.78,-6.54,,
2826,5/31/2024 6:08,54.11,-6.34,,
2827,5/31/2024 6:13,52.44,-6.13,,
2828,5/31/2024 6:18,51.27,-5.91,,
2829,5/31/2024 6:23,50.64,-5.61,,
2830,5/31/2024 6:28,50.79,-5.05,,
2831,5/31/2024 6:33,50.43,-4.58,,
2832,5/31/2024 6:38,50.48,-3.91,,
2833,5/31/2024 6:43,51.1,-3.05,,
2834,5/31/2024 6:48,49.89,-2.59,,
2835,5/31/2024 6:53,48.41,-2.25,,
2836,5/31/2024 6:58,45.97,-2.21,,
2837,5/31/2024 7:03,42.23,-2.63,,
2838,5/31/2024 7:08,41.12,-2.41,,
2839,5/31/2024 7:13,38.91,-2.74,,
2840,5/31/2024 7:18,39.04,-2.32,,
2841,5/31/2024 7:23,39.12,-1.96,,
2842,5/31/2024 7:28,38.83,-1.67,,
2843,5/31/2024 7:33,37.38,-1.77,,
2844,5/31/2024 7:38,36.33,-1.72,,
2845,5/31/2024 7:43,35.65,-1.71,,
2846,5/31/2024 7:48,33.87,-2.11,,
2847,5/31/2024 7:53,34.26,-1.77,,
2848,5/31/2024 7:58,34.11,-1.57,,
2849,5/31/2024 8:03,33.43,-1.7,,
2850,5/31/2024 8:08,32.85,-1.75,,
2851,5/31/2024 8:13,31.65,-2.11,,
2852,5/31/2024 8:18,29.91,-2.73,,
2853,5/31/2024 8:23,29.76,-2.73,,
2854,5/31/2024 8:28,29.75,-2.73,,
2855,5/31/2024 8:33,28.7,-2.93,,
2856,5/31/2024 8:38,29.14,-2.62,,
2857,5/31/2024 8:43,27.3,-3.35,,
2858,5/31/2024 8:48,27.77,-2.95,,
2859,5/31/2024 8:53,27.5,-2.84,,
2860,5/31/2024 8:58,26.27,-3.3,,
2861,5/31/2024 9:03,27.25,-2.75,,
2862,5/31/2024 9:08,25.61,-3.42,,
2863,5/31/2024 9:13,25.62,-3.39,,
2864,5/31/2024 9:18,25.23,-3.46,,
2865,5/31/2024 9:23,25.65,-3.11,,
2866,5/31/2024 9:28,24.58,-3.4,,
2867,5/31/2024 9:33,24.55,-3.4,,
2868,5/31/2024 9:38,24.21,-3.67,,
2869,5/31/2024 9:43,24.15,-3.43,,
2870,5/31/2024 9:48,23.1,-3.74,,
2871,5/31/2024 9:53,24.06,-2.97,,
2872,5/31/2024 9:58,22.84,-3.54,,
2873,5/31/2024 10:03,22.31,-3.58,,
2874,5/31/2024 10:08,22.15,-3.55,,
2875,5/31/2024 10:13,21.91,-3.49,,
2876,5/31/2024 10:18,21.97,-3.09,,
2877,5/31/2024 10:23,21.06,-3.29,,
2878,5/31/2024 10:28,20.47,-3.59,,
2879,5/31/2024 10:33,21.1,-3.29,,
2880,5/31/2024 10:38,21.29,-2.98,,
2881,5/31/2024 10:43,20.57,-3.13,,
2882,5/31/2024 10:48,19.3,-3.96,,
2883,5/31/2024 10:53,20.95,-2.94,,
2884,5/31/2024 10:58,20.16,-3.38,,
2885,5/31/2024 11:03,20.09,-3.11,,
2886,5/31/2024 11:08,19.29,-3.31,,
2887,5/31/2024 11:13,18.66,-3.74,,
2888,5/31/2024 11:18,18.83,-3.42,,
2889,5/31/2024 11:23,18.18,-3.54,,
2890,5/31/2024 11:28,18.59,-3.42,,
2891,5/31/2024 11:33,18.04,-3.93,,
2892,5/31/2024 11:38,18.37,-3.67,,
2893,5/31/2024 11:43,18.16,-3.64,,
2894,5/31/2024 11:48,17.33,-4.03,,
2895,5/31/2024 11:53,16.97,-4.36,,
2896,5/31/2024 11:58,17.13,-4.16,,
2897,5/31/2024 12:03,17.12,-4.25,,
2898,5/31/2024 12:08,17.1,-4.17,,
2899,5/31/2024 12:13,16.99,-3.82,,
2900,5/31/2024 12:18,16.89,-3.71,,
2901,5/31/2024 12:23,16.2,-4.08,,
2902,5/31/2024 12:28,15.73,-4.63,,
2903,5/31/2024 12:33,15.35,-5.03,,
2904,5/31/2024 12:38,15.37,-4.78,,
2905,5/31/2024 12:43,14.92,-5.13,,
2906,5/31/2024 12:48,15.38,-4.62,,
2907,5/31/2024 12:53,15.24,-4.67,,
2908,5/31/2024 12:58,14.66,-5.17,,
2909,5/31/2024 13:03,14.92,-4.66,,
2910,5/31/2024 13:08,14.99,-4.55,,
2911,5/31/2024 13:13,14.39,-5.1,,
2912,5/31/2024 13:18,14.62,-5.14,,
2913,5/31/2024 13:23,14.8,-5.17,,
2914,5/31/2024 13:28,13.92,-5.92,,
2915,5/31/2024 13:33,13.68,-6.09,,
2916,5/31/2024 13:38,13.6,-5.93,,
2917,5/31/2024 13:43,13.63,-5.38,,
2918,5/31/2024 13:48,13.5,-5.44,,
2919,5/31/2024 13:53,13.7,-5.22,,
2920,5/31/2024 13:58,13.81,-5.25,,
2921,5/31/2024 14:03,13.99,-5.17,,
2922,5/31/2024 14:08,14.35,-4.7,,
2923,5/31/2024 14:13,14.71,-4.12,,
2924,5/31/2024 14:18,13.91,-4.7,,
2925,5/31/2024 14:23,14.95,-3.91,,
2926,5/31/2024 14:28,15.14,-3.32,,
2927,5/31/2024 14:33,14.56,-3.55,,
2928,5/31/2024 14:38,13.65,-4.42,,
2929,5/31/2024 14:43,14.36,-3.72,,
2930,5/31/2024 14:48,14.47,-3.56,,
2931,5/31/2024 14:53,13.77,-4.16,,
2932,5/31/2024 14:58,14.01,-3.99,,
2933,5/31/2024 15:03,13.87,-4.19,,
2934,5/31/2024 15:08,14.59,-3.44,,
2935,5/31/2024 15:13,14.49,-3.25,,
2936,5/31/2024 15:18,13.74,-3.62,,
2937,5/31/2024 15:23,14.21,-3.16,,
2938,5/31/2024 15:28,14.77,-2.83,,
2939,5/31/2024 15:33,14.14,-3.31,,
2940,5/31/2024 15:38,14.03,-3.65,,
2941,5/31/2024 15:43,13.24,-4.25,,
2942,5/31/2024 15:48,13.86,-3.74,,
2943,5/31/2024 15:53,13.57,-4.05,,
2944,5/31/2024 15:58,13.52,-4.04,,
2945,5/31/2024 16:03,12.94,-4.4,,
2946,5/31/2024 16:08,13.11,-4.15,,
2947,5/31/2024 16:13,12.69,-4.57,,
2948,5/31/2024 16:18,12.73,-4.73,,
2949,5/31/2024 16:23,13.22,-4.27,,
2950,5/31/2024 16:28,13.05,-4.5,,
2951,5/31/2024 16:33,13.03,-4.97,,
2952,5/31/2024 16:38,13.02,-5.44,,
2953,5/31/2024 16:43,14.05,-4.71,,
2954,5/31/2024 16:48,13.89,-4.92,,
2955,5/31/2024 16:53,14.28,-4.34,,
2956,5/31/2024 16:58,13.79,-4.4,,
2957,5/31/2024 17:03,13.17,-4.78,,
2958,5/31/2024 17:08,13.35,-4.49,,
2959,5/31/2024 17:13,13.59,-4.32,,
2960,5/31/2024 17:18,12.86,-5.45,,
2961,5/31/2024 17:23,14.05,-4.7,,
2962,5/31/2024 17:28,14.22,-4.73,,
2963,5/31/2024 17:33,14.93,-4.33,,
2964,5/31/2024 17:38,17.62,-2.41,,
2965,5/31/2024 17:43,22.09,0.37,,
2966,5/31/2024 17:48,23.66,1.08,,
2967,5/31/2024 17:53,24.27,1.14,,
2968,5/31/2024 17:58,23.9,0.68,,
2969,5/31/2024 18:03,25.01,1.19,,
2970,5/31/2024 18:08,22.75,-0.2,,
2971,5/31/2024 18:13,24.1,0.5,,
2972,5/31/2024 18:18,25.35,1.11,,
2973,5/31/2024 18:23,23.15,-0.21,,
2974,5/31/2024 18:28,22.83,-0.5,,
2975,5/31/2024 18:33,22.82,-0.62,,
2976,5/31/2024 18:38,25.01,0.49,,
2977,5/31/2024 18:43,25.41,0.56,,
2978,5/31/2024 18:48,22.93,-0.95,,
2979,5/31/2024 18:53,24.46,-0.21,,
2980,5/31/2024 18:58,23.23,-1.07,,
2981,5/31/2024 19:03,25,-0.33,,
2982,5/31/2024 19:08,25.2,-0.47,,
2983,5/31/2024 19:13,25.51,-0.49,,
2984,5/31/2024 19:18,25.77,-0.49,,
2985,5/31/2024 19:23,25.75,-0.69,,
2986,5/31/2024 19:28,26.24,-0.61,,
2987,5/31/2024 19:33,26.19,-0.76,,
2988,5/31/2024 19:38,26.67,-0.51,,
2989,5/31/2024 19:43,26.55,-0.64,,
2990,5/31/2024 19:48,26.79,-0.6,,
2991,5/31/2024 19:53,27.66,-0.32,,
2992,5/31/2024 19:58,28.86,-0.1,,
2993,5/31/2024 20:03,28.7,-0.46,,
2994,5/31/2024 20:08,29.02,-0.43,,
2995,5/31/2024 20:13,28.4,-0.85,,
2996,5/31/2024 20:18,28.79,-0.8,,
2997,5/31/2024 20:23,29.13,-0.88,,
2998,5/31/2024 20:28,29.54,-1.03,,
2999,5/31/2024 20:33,30.68,-0.73,,
3000,5/31/2024 20:38,30.56,-1.24,,
3001,5/31/2024 20:43,31.08,-1.23,,
3002,5/31/2024 20:48,30.57,-1.26,,
3003,5/31/2024 20:53,31.27,-1.39,,
3004,5/31/2024 20:58,30.7,-2,,
3005,5/31/2024 21:03,29.56,-2.52,,
3006,5/31/2024 21:08,31.34,-1.78,,
3007,5/31/2024 21:13,31.4,-2.04,,
3008,5/31/2024 21:18,30.92,-2.44,,
3009,5/31/2024 21:23,31.98,-2.38,,
3010,5/31/2024 21:28,32.64,-2.57,,
3011,5/31/2024 21:33,32.31,-2.94,,
3012,5/31/2024 21:38,30.02,-3.8,,
3013,5/31/2024 21:43,28.92,-3.43,,
3014,5/31/2024 21:48,27.98,-3.62,,
3015,5/31/2024 21:53,27.86,-3.49,,
3016,5/31/2024 21:58,27.93,-3.66,,
3017,5/31/2024 22:03,28.58,-3.71,,
3018,5/31/2024 22:08,27.64,-3.99,,
3019,5/31/2024 22:13,27.24,-3.93,,
3020,5/31/2024 22:18,27.53,-3.79,,
3021,5/31/2024 22:23,27.1,-4.02,,
3022,5/31/2024 22:28,26.79,-4.28,,
3023,5/31/2024 22:33,26.65,-4.35,,
3024,5/31/2024 22:38,27.6,-3.94,,
3025,5/31/2024 22:43,27.71,-4.23,,
3026,5/31/2024 22:48,28.82,-4.11,,
3027,5/31/2024 22:53,30.76,-4.26,,
3028,5/31/2024 22:58,32.53,-4.43,,
3029,5/31/2024 23:03,33.92,-4.49,,
3030,5/31/2024 23:08,34.45,-4.4,,
3031,5/31/2024 23:13,35.32,-4.46,,
3032,5/31/2024 23:18,36.73,-4.53,,
3033,5/31/2024 23:23,38.06,-4.62,,
3034,5/31/2024 23:28,39.34,-4.64,,
3035,5/31/2024 23:33,39.89,-4.78,,
3036,5/31/2024 23:38,40.26,-4.85,,
3037,5/31/2024 23:43,40.44,-4.71,,
3038,5/31/2024 23:48,40.34,-4.67,,
3039,5/31/2024 23:53,40.31,-4.77,,
3040,5/31/2024 23:58,40.95,-4.81,,
3041,6/1/2024 0:03,42.01,-4.91,,
3042,6/1/2024 0:08,43.12,-5.07,,
3043,6/1/2024 0:13,44.29,-5.08,,
3044,6/1/2024 0:18,44.91,-5.18,,
3045,6/1/2024 0:23,45.4,-5.22,,
3046,6/1/2024 0:28,46.2,-5.27,,
3047,6/1/2024 0:33,46.75,-5.32,,
3048,6/1/2024 0:38,46.95,-5.33,,
3049,6/1/2024 0:43,47.08,-5.32,,
3050,6/1/2024 0:48,46.54,-5.26,,
3051,6/1/2024 0:53,45.61,-5.17,,
3052,6/1/2024 0:58,45.53,-5.14,,
3053,6/1/2024 1:03,45.13,-5.12,,
3054,6/1/2024 1:08,44.77,-5.14,,
3055,6/1/2024 1:13,44.36,-5.21,,
3056,6/1/2024 1:18,44.26,-5.22,,
3057,6/1/2024 1:23,44.13,-5.18,,
3058,6/1/2024 1:28,43.97,-5.13,,
3059,6/1/2024 1:33,44.42,-5.09,,
3060,6/1/2024 1:38,45.22,-5.04,,
3061,6/1/2024 1:43,45.7,-5.02,,
3062,6/1/2024 1:48,46.49,-5.02,,
3063,6/1/2024 1:53,47.56,-4.92,,
3064,6/1/2024 1:58,48.6,-4.86,,
3065,6/1/2024 2:03,49.9,-4.77,,
3066,6/1/2024 2:08,50.96,-4.66,,
3067,6/1/2024 2:13,51.96,-4.54,,
3068,6/1/2024 2:18,52.99,-4.36,,
3069,6/1/2024 2:23,54.1,-4.15,,
3070,6/1/2024 2:28,55.24,-3.84,,
3071,6/1/2024 2:33,55.98,-3.56,,
3072,6/1/2024 2:38,56.5,-3.33,,
3073,6/1/2024 2:43,56.88,-3.18,,
3074,6/1/2024 2:48,57.5,-2.98,,
3075,6/1/2024 2:53,57.25,-3.01,,
3076,6/1/2024 2:58,57.18,-3.16,,
3077,6/1/2024 3:03,57.14,-3.21,,
3078,6/1/2024 3:08,57.09,-3.23,,
3079,6/1/2024 3:13,57.31,-3.25,,
3080,6/1/2024 3:18,57.82,-3.33,,
3081,6/1/2024 3:23,58.82,-3.24,,
3082,6/1/2024 3:28,59.75,-3.06,,
3083,6/1/2024 3:33,60.81,-2.8,,
3084,6/1/2024 3:38,60.87,-2.81,,
3085,6/1/2024 3:43,60.9,-2.9,,
3086,6/1/2024 3:48,62.37,-2.79,,
3087,6/1/2024 3:53,63.82,-2.52,,
3088,6/1/2024 3:58,63.09,-2.64,,
3089,6/1/2024 4:03,63.96,-2.58,,
3090,6/1/2024 4:08,64.4,-2.6,,
3091,6/1/2024 4:13,64.8,-2.56,,
3092,6/1/2024 4:18,64.94,-2.61,,
3093,6/1/2024 4:23,65.37,-2.73,,
3094,6/1/2024 4:28,65.87,-2.83,,
3095,6/1/2024 4:33,66.42,-2.96,,
3096,6/1/2024 4:38,67.42,-2.96,,
3097,6/1/2024 4:43,68.24,-2.89,,
3098,6/1/2024 4:48,68.99,-2.78,,
3099,6/1/2024 4:53,69.63,-2.63,,
3100,6/1/2024 4:58,69.5,-2.6,,
3101,6/1/2024 5:03,69.62,-2.54,,
3102,6/1/2024 5:08,70.15,-2.35,,
3103,6/1/2024 5:13,70.83,-2.1,,
3104,6/1/2024 5:18,70.67,-1.94,,
3105,6/1/2024 5:23,70.7,-1.69,,
3106,6/1/2024 5:28,69.83,-1.63,,
3107,6/1/2024 5:33,69.56,-1.59,,
3108,6/1/2024 5:38,69.36,-1.57,,
3109,6/1/2024 5:43,69.23,-1.57,,
3110,6/1/2024 5:48,69.12,-1.57,,
3111,6/1/2024 5:53,69.3,-1.53,,
3112,6/1/2024 5:58,69.22,-1.5,,
3113,6/1/2024 6:03,69.37,-1.38,,
3114,6/1/2024 6:08,69.44,-1.18,,
3115,6/1/2024 6:13,69.22,-0.97,,
3116,6/1/2024 6:18,68.73,-0.69,,
3117,6/1/2024 6:23,67.38,-0.42,,
3118,6/1/2024 6:28,65.55,-0.2,,
3119,6/1/2024 6:33,64.27,0.12,,
3120,6/1/2024 6:38,62.46,0.37,,
3121,6/1/2024 6:43,61.04,0.68,,
3122,6/1/2024 6:48,59.59,0.99,,
3123,6/1/2024 6:53,58.01,1.23,,
3124,6/1/2024 6:58,56.17,1.37,,
3125,6/1/2024 7:03,54.19,1.49,,
3126,6/1/2024 7:08,52.59,1.7,,
3127,6/1/2024 7:13,51.06,1.73,,
3128,6/1/2024 7:18,49.9,1.77,,
3129,6/1/2024 7:23,48.49,1.73,,
3130,6/1/2024 7:28,47.21,1.67,,
3131,6/1/2024 7:33,46.29,1.74,,
3132,6/1/2024 7:38,44.81,1.67,,
3133,6/1/2024 7:43,44.65,1.78,,
3134,6/1/2024 7:48,44.02,1.84,,
3135,6/1/2024 7:53,42.98,1.66,,
3136,6/1/2024 7:58,44.08,2.12,,
3137,6/1/2024 8:03,44.25,2.24,,
3138,6/1/2024 8:08,43.9,2.21,,
3139,6/1/2024 8:13,43.53,2.18,,
3140,6/1/2024 8:18,40.21,1.33,,
3141,6/1/2024 8:23,38.41,1.04,,
3142,6/1/2024 8:28,36.74,0.7,,
3143,6/1/2024 8:33,36.85,1.17,,
3144,6/1/2024 8:38,35.55,1.18,,
3145,6/1/2024 8:43,32.48,0.29,,
3146,6/1/2024 8:48,32.44,0.43,,
3147,6/1/2024 8:53,33.62,1.05,,
3148,6/1/2024 8:58,31.61,0.41,,
3149,6/1/2024 9:03,30.42,0.16,,
3150,6/1/2024 9:08,30.22,0.22,,
3151,6/1/2024 9:13,29.82,0.09,,
3152,6/1/2024 9:18,28.41,-0.38,,
3153,6/1/2024 9:23,27.06,-0.79,,
3154,6/1/2024 9:28,27.27,-0.68,,
3155,6/1/2024 9:33,25.59,-1.31,,
3156,6/1/2024 9:38,25.52,-1.05,,
3157,6/1/2024 9:43,25.07,-0.89,,
3158,6/1/2024 9:48,24.6,-0.95,,
3159,6/1/2024 9:53,23.88,-1.07,,
3160,6/1/2024 9:58,21.19,-2.58,,
3161,6/1/2024 10:03,20.66,-2.6,,
3162,6/1/2024 10:08,19.53,-3.15,,
3163,6/1/2024 10:13,18.51,-3.64,,
3164,6/1/2024 10:18,18.01,-4.01,,
3165,6/1/2024 10:23,16.78,-4.93,,
3166,6/1/2024 10:28,17.18,-4.53,,
3167,6/1/2024 10:33,18.41,-3.5,,
3168,6/1/2024 10:38,16.09,-5.13,,
3169,6/1/2024 10:43,17.29,-4.08,,
3170,6/1/2024 10:48,15.22,-5.69,,
3171,6/1/2024 10:53,15.57,-5.58,,
3172,6/1/2024 10:58,14.7,-6.17,,
3173,6/1/2024 11:03,14.72,-6.14,,
3174,6/1/2024 11:08,14.49,-6.09,,
3175,6/1/2024 11:13,14.47,-6.02,,
3176,6/1/2024 11:18,13.24,-7.34,,
3177,6/1/2024 11:23,14.21,-6.4,,
3178,6/1/2024 11:28,14.93,-5.77,,
3179,6/1/2024 11:33,14.13,-6.44,,
3180,6/1/2024 11:38,14.57,-5.97,,
3181,6/1/2024 11:43,15.12,-5.45,,
3182,6/1/2024 11:48,14.09,-6.4,,
3183,6/1/2024 11:53,14.54,-6.12,,
3184,6/1/2024 11:58,13.95,-6.58,,
3185,6/1/2024 12:03,13.73,-6.65,,
3186,6/1/2024 12:08,14.6,-5.73,,
3187,6/1/2024 12:13,14.18,-5.84,,
3188,6/1/2024 12:18,14.27,-5.82,,
3189,6/1/2024 12:23,15.35,-4.68,,
3190,6/1/2024 12:28,15.3,-4.76,,
3191,6/1/2024 12:33,15.27,-4.64,,
3192,6/1/2024 12:38,15.44,-4.53,,
3193,6/1/2024 12:43,15.35,-4.43,,
3194,6/1/2024 12:48,14.93,-4.71,,
3195,6/1/2024 12:53,13.85,-5.47,,
3196,6/1/2024 12:58,13.67,-5.58,,
3197,6/1/2024 13:03,14.25,-4.95,,
3198,6/1/2024 13:08,14.36,-4.66,,
3199,6/1/2024 13:13,13.06,-5.61,,
3200,6/1/2024 13:18,14.08,-4.93,,
3201,6/1/2024 13:23,13.26,-5.48,,
3202,6/1/2024 13:28,12.42,-6.14,,
3203,6/1/2024 13:33,12.19,-6.5,,
3204,6/1/2024 13:38,12.62,-6.02,,
3205,6/1/2024 13:43,12.28,-6.27,,
3206,6/1/2024 13:48,12.05,-6.71,,
3207,6/1/2024 13:53,12.59,-6.22,,
3208,6/1/2024 13:58,12.49,-6.06,,
3209,6/1/2024 14:03,12.66,-5.59,,
3210,6/1/2024 14:08,11.98,-6.23,,
3211,6/1/2024 14:13,12.74,-5.42,,
3212,6/1/2024 14:18,11.67,-6.58,,
3213,6/1/2024 14:23,11.82,-6.44,,
3214,6/1/2024 14:28,12.38,-5.82,,
