"Date","Snow Surface SublimationRate (in/hr)","Blowing Snow SublimationRate (in/hr)","Observed Blowing Snow","(Modeled)SnowMelt Rate (in/hr)","(Modeled)6-ft Relative Humidity (%)","(Modeled) 33-ft Wind Speed (mi/hr)","(Observed) 33-ft Wind Speed (mi/hr)","Date w/o Time","Hour","Forecasted from 0 UTC"
"2023-10-22 12:00:00",,,,,49.8,2.37,5.93,"2023-10-22","12","n"
"2023-10-22 13:00:00",,,,,50.5,2.64,6.08,"2023-10-22","13","n"
"2023-10-22 14:00:00",,,,,52.0,2.12,5.64,"2023-10-22","14","n"
"2023-10-22 15:00:00",,,,,56.8,2.15,6.61,"2023-10-22","15","n"
"2023-10-22 16:00:00",,,,,51.4,2.69,5.01,"2023-10-22","16","n"
"2023-10-22 17:00:00",,,,,35.7,2.60,0.18,"2023-10-22","17","n"
"2023-10-22 18:00:00",,,,,27.4,3.98,6.55,"2023-10-22","18","n"
"2023-10-22 19:00:00",,,,,31.0,9.22,3.27,"2023-10-22","19","n"
"2023-10-22 20:00:00",,,,,30.8,13.12,3.54,"2023-10-22","20","n"
"2023-10-22 21:00:00",,,,,32.5,14.50,7.99,"2023-10-22","21","n"
"2023-10-22 22:00:00",,,,,28.3,13.74,,"2023-10-22","22","n"
"2023-10-22 23:00:00",,,,,31.2,13.26,,"2023-10-22","23","n"
"2023-10-23 00:00:00",,,,,32.1,9.97,,"2023-10-23","00","n"
"2023-10-23 01:00:00",,,,,38.3,11.22,12.70,"2023-10-23","01","n"
"2023-10-23 02:00:00",,,,,40.1,8.81,11.53,"2023-10-23","02","n"
"2023-10-23 03:00:00",,,,,42.1,3.59,1.37,"2023-10-23","03","n"
"2023-10-23 04:00:00",,,,,41.9,1.90,1.50,"2023-10-23","04","n"
"2023-10-23 05:00:00",,,,,41.6,6.35,4.71,"2023-10-23","05","n"
"2023-10-23 06:00:00",,,,,53.4,7.40,4.71,"2023-10-23","06","n"
"2023-10-23 07:00:00",,,,,63.8,6.23,4.97,"2023-10-23","07","n"
"2023-10-23 08:00:00",,,,,64.3,6.55,3.68,"2023-10-23","08","n"
"2023-10-23 09:00:00",,,,,65.6,6.52,1.64,"2023-10-23","09","n"
"2023-10-23 10:00:00",,,,,69.0,6.19,3.02,"2023-10-23","10","n"
"2023-10-23 11:00:00",,,,,70.7,5.83,3.26,"2023-10-23","11","n"
"2023-10-23 12:00:00",,,,,77.6,7.05,0.32,"2023-10-23","12","n"
"2023-10-23 13:00:00",,,,,76.4,8.19,3.53,"2023-10-23","13","n"
"2023-10-23 14:00:00",,,,,74.2,3.97,2.45,"2023-10-23","14","n"
"2023-10-23 15:00:00",,,,,76.8,5.69,1.54,"2023-10-23","15","n"
"2023-10-23 16:00:00",,,,,75.5,6.19,1.53,"2023-10-23","16","n"
"2023-10-23 17:00:00",,,,,67.5,5.68,2.39,"2023-10-23","17","n"
"2023-10-23 18:00:00",,,,,59.6,4.91,5.37,"2023-10-23","18","n"
"2023-10-23 19:00:00",,,,,56.2,4.12,7.51,"2023-10-23","19","n"
"2023-10-23 20:00:00",,,,,50.3,4.28,8.52,"2023-10-23","20","n"
"2023-10-23 21:00:00",,,,,41.7,4.89,9.75,"2023-10-23","21","n"
"2023-10-23 22:00:00",,,,,37.0,6.38,8.37,"2023-10-23","22","n"
"2023-10-23 23:00:00",,,,,36.1,8.51,3.79,"2023-10-23","23","n"
"2023-10-24 00:00:00",,,,,37.9,8.76,9.21,"2023-10-24","00","n"
"2023-10-24 01:00:00",,,,,42.5,7.96,10.21,"2023-10-24","01","n"
"2023-10-24 02:00:00",,,,,52.3,8.71,9.76,"2023-10-24","02","n"
"2023-10-24 03:00:00",,,,,61.0,6.62,10.13,"2023-10-24","03","n"
"2023-10-24 04:00:00",,,,,62.9,2.99,3.92,"2023-10-24","04","n"
"2023-10-24 05:00:00",,,,,69.3,1.97,5.08,"2023-10-24","05","n"
"2023-10-24 06:00:00",,,,,70.7,1.28,4.97,"2023-10-24","06","n"
"2023-10-24 07:00:00",,,,,75.2,0.70,5.19,"2023-10-24","07","n"
"2023-10-24 08:00:00",,,,,80.7,1.51,6.68,"2023-10-24","08","n"
"2023-10-24 09:00:00",,,,,79.4,1.13,6.88,"2023-10-24","09","n"
"2023-10-24 10:00:00",,,,,80.3,0.90,5.60,"2023-10-24","10","n"
"2023-10-24 11:00:00",,,,,84.6,1.18,7.02,"2023-10-24","11","n"
"2023-10-24 12:00:00",,,,,82.4,1.42,7.14,"2023-10-24","12","n"
"2023-10-24 13:00:00",,,,,84.6,1.67,5.80,"2023-10-24","13","n"
"2023-10-24 14:00:00",,,,,85.6,2.23,5.80,"2023-10-24","14","n"
"2023-10-24 15:00:00",,,,,91.3,1.07,6.01,"2023-10-24","15","n"
"2023-10-24 16:00:00",,,,,88.8,0.53,4.60,"2023-10-24","16","n"
"2023-10-24 17:00:00",,,,,86.5,0.90,0.90,"2023-10-24","17","n"
"2023-10-24 18:00:00",,,,,74.5,0.25,,"2023-10-24","18","n"
"2023-10-24 19:00:00",,,,,60.5,0.50,3.56,"2023-10-24","19","n"
"2023-10-24 20:00:00",,,,,50.1,0.75,5.68,"2023-10-24","20","n"
"2023-10-24 21:00:00",,,,,35.4,1.18,7.20,"2023-10-24","21","n"
"2023-10-24 22:00:00",,,,,29.2,1.77,7.31,"2023-10-24","22","n"
"2023-10-24 23:00:00",,,,,24.8,2.13,6.81,"2023-10-24","23","n"
"2023-10-25 00:00:00",,,,,26.1,2.66,4.25,"2023-10-25","00","n"
"2023-10-25 01:00:00",,,,,37.1,1.77,3.05,"2023-10-25","01","n"
"2023-10-25 02:00:00",,,,,32.5,2.64,3.91,"2023-10-25","02","n"
"2023-10-25 03:00:00",,,,,43.6,3.86,,"2023-10-25","03","n"
"2023-10-25 04:00:00",,,,,47.0,3.50,11.30,"2023-10-25","04","n"
"2023-10-25 05:00:00",,,,,43.3,3.08,5.19,"2023-10-25","05","n"
"2023-10-25 06:00:00",,,,,47.5,3.94,4.03,"2023-10-25","06","n"
"2023-10-25 07:00:00",,,,,44.4,3.57,5.01,"2023-10-25","07","n"
"2023-10-25 08:00:00",,,,,38.9,2.13,6.14,"2023-10-25","08","n"
"2023-10-25 09:00:00",,,,,41.2,1.57,6.91,"2023-10-25","09","n"
"2023-10-25 10:00:00",,,,,49.5,1.42,6.56,"2023-10-25","10","n"
"2023-10-25 11:00:00",,,,,50.0,1.07,6.71,"2023-10-25","11","n"
"2023-10-25 12:00:00",,,,,46.3,0.79,5.27,"2023-10-25","12","n"
"2023-10-25 13:00:00",,,,,47.2,1.42,6.19,"2023-10-25","13","n"
"2023-10-25 14:00:00",,,,,35.7,1.90,6.04,"2023-10-25","14","n"
"2023-10-25 15:00:00",,,,,37.8,1.25,6.04,"2023-10-25","15","n"
"2023-10-25 16:00:00",,,,,34.3,3.08,5.60,"2023-10-25","16","n"
"2023-10-25 17:00:00",,,,,27.7,5.53,2.20,"2023-10-25","17","n"
"2023-10-25 18:00:00",,,,,18.7,13.03,5.19,"2023-10-25","18","n"
"2023-10-25 19:00:00",,,,,24.8,18.17,16.64,"2023-10-25","19","n"
"2023-10-25 20:00:00",,,,,29.5,18.49,21.70,"2023-10-25","20","n"
"2023-10-25 21:00:00",,,,,36.9,18.32,19.89,"2023-10-25","21","n"
"2023-10-25 22:00:00",,,,,38.5,20.31,,"2023-10-25","22","n"
"2023-10-25 23:00:00",,,,,47.4,19.92,,"2023-10-25","23","n"
"2023-10-26 00:00:00",,,,,50.6,16.54,,"2023-10-26","00","n"
"2023-10-26 01:00:00",,,,,51.4,11.73,,"2023-10-26","01","n"
"2023-10-26 02:00:00",,,,,53.6,7.12,,"2023-10-26","02","n"
"2023-10-26 03:00:00",,,,,50.1,11.64,,"2023-10-26","03","n"
"2023-10-26 04:00:00",,,,,51.5,10.40,,"2023-10-26","04","n"
"2023-10-26 05:00:00",,,,,50.6,12.93,,"2023-10-26","05","n"
"2023-10-26 06:00:00",,,,,46.1,11.88,,"2023-10-26","06","n"
"2023-10-26 07:00:00",,,,,47.0,13.00,,"2023-10-26","07","n"
"2023-10-26 08:00:00",,,,,50.2,10.75,,"2023-10-26","08","n"
"2023-10-26 09:00:00",,,,,47.9,7.77,,"2023-10-26","09","n"
"2023-10-26 10:00:00",,,,,53.3,6.31,,"2023-10-26","10","n"
"2023-10-26 11:00:00",,,,,48.4,6.54,,"2023-10-26","11","n"
"2023-10-26 12:00:00",,,,,50.8,6.01,,"2023-10-26","12","n"
"2023-10-26 13:00:00",,,,,60.9,6.41,,"2023-10-26","13","n"
"2023-10-26 14:00:00",,,,,61.2,6.87,5.52,"2023-10-26","14","n"
"2023-10-26 15:00:00",,,,,63.8,6.85,7.33,"2023-10-26","15","n"
"2023-10-26 16:00:00",,,,,55.0,4.68,6.24,"2023-10-26","16","n"
"2023-10-26 17:00:00",,,,,51.5,4.41,8.80,"2023-10-26","17","n"
"2023-10-26 18:00:00",,,,,46.0,3.87,13.92,"2023-10-26","18","n"
"2023-10-26 19:00:00",,,,,46.0,3.39,12.52,"2023-10-26","19","n"
"2023-10-26 20:00:00",,,,,41.3,4.11,7.35,"2023-10-26","20","n"
"2023-10-26 21:00:00",,,,,39.3,6.31,3.17,"2023-10-26","21","n"
"2023-10-26 22:00:00",,,,,32.9,6.14,5.90,"2023-10-26","22","n"
"2023-10-26 23:00:00",,,,,34.2,5.53,4.85,"2023-10-26","23","n"
"2023-10-27 00:00:00",,,,,30.0,5.91,6.41,"2023-10-27","00","n"
"2023-10-27 01:00:00",,,,,33.8,6.02,8.77,"2023-10-27","01","n"
"2023-10-27 02:00:00",,,,,44.7,5.53,10.87,"2023-10-27","02","n"
"2023-10-27 03:00:00",,,,,46.4,5.47,10.18,"2023-10-27","03","n"
"2023-10-27 04:00:00",,,,,53.6,3.39,9.14,"2023-10-27","04","n"
"2023-10-27 05:00:00",,,,,55.3,1.50,6.62,"2023-10-27","05","n"
"2023-10-27 06:00:00",,,,,61.2,1.25,7.27,"2023-10-27","06","n"
"2023-10-27 07:00:00",,,,,57.9,0.95,5.94,"2023-10-27","07","n"
"2023-10-27 08:00:00",,,,,61.4,0.39,6.43,"2023-10-27","08","n"
"2023-10-27 09:00:00",,,,,65.1,0.88,6.85,"2023-10-27","09","n"
"2023-10-27 10:00:00",,,,,64.1,0.88,8.06,"2023-10-27","10","n"
"2023-10-27 11:00:00",,,,,70.9,1.13,7.39,"2023-10-27","11","n"
"2023-10-27 12:00:00",,,,,70.4,1.58,7.03,"2023-10-27","12","n"
"2023-10-27 13:00:00",,,,,81.6,1.42,7.03,"2023-10-27","13","n"
"2023-10-27 14:00:00",,,,,83.5,0.90,7.09,"2023-10-27","14","n"
"2023-10-27 15:00:00",,,,,96.2,1.62,6.97,"2023-10-27","15","n"
"2023-10-27 16:00:00",,,,,99.1,1.18,5.11,"2023-10-27","16","n"
"2023-10-27 17:00:00",,,,,85.8,0.73,1.49,"2023-10-27","17","n"
"2023-10-27 18:00:00",,,,,69.2,0.79,2.43,"2023-10-27","18","n"
"2023-10-27 19:00:00",,,,,48.1,0.70,5.61,"2023-10-27","19","n"
"2023-10-27 20:00:00",,,,,36.9,0.53,5.45,"2023-10-27","20","n"
"2023-10-27 21:00:00",,,,,26.3,0.35,5.26,"2023-10-27","21","n"
"2023-10-27 22:00:00",,,,,21.4,0.63,5.02,"2023-10-27","22","n"
"2023-10-27 23:00:00",,,,,15.3,3.19,5.23,"2023-10-27","23","n"
"2023-10-28 00:00:00",,,,,14.0,5.88,1.11,"2023-10-28","00","n"
"2023-10-28 01:00:00",,,,,16.6,7.73,6.53,"2023-10-28","01","n"
"2023-10-28 02:00:00",,,,,20.6,5.48,9.19,"2023-10-28","02","n"
"2023-10-28 03:00:00",,,,,23.7,3.81,8.91,"2023-10-28","03","n"
"2023-10-28 04:00:00",,,,,27.2,4.37,8.44,"2023-10-28","04","n"
"2023-10-28 05:00:00",,,,,30.0,2.75,7.62,"2023-10-28","05","n"
"2023-10-28 06:00:00",,,,,32.7,1.90,6.58,"2023-10-28","06","n"
"2023-10-28 07:00:00",,,,,35.8,3.76,5.85,"2023-10-28","07","n"
"2023-10-28 08:00:00",,,,,39.5,3.42,7.88,"2023-10-28","08","n"
"2023-10-28 09:00:00",,,,,44.8,3.66,6.66,"2023-10-28","09","n"
"2023-10-28 10:00:00",,,,,14.4,2.35,4.10,"2023-10-28","10","n"
"2023-10-28 11:00:00",,,,,37.6,3.73,5.71,"2023-10-28","11","n"
"2023-10-28 12:00:00",,,,,42.2,4.65,6.64,"2023-10-28","12","n"
"2023-10-28 13:00:00",,,,,50.5,5.40,5.17,"2023-10-28","13","n"
"2023-10-28 14:00:00",,,,,59.3,5.99,4.74,"2023-10-28","14","n"
"2023-10-28 15:00:00",,,,,65.8,5.91,6.02,"2023-10-28","15","n"
"2023-10-28 16:00:00",,,,,56.5,5.63,3.74,"2023-10-28","16","n"
"2023-10-28 17:00:00",,,,,42.9,5.60,2.73,"2023-10-28","17","n"
"2023-10-28 18:00:00",,,,,38.0,6.84,5.27,"2023-10-28","18","n"
"2023-10-28 19:00:00",,,,,33.4,7.57,1.29,"2023-10-28","19","n"
"2023-10-28 20:00:00",,,,,28.9,8.80,5.51,"2023-10-28","20","n"
"2023-10-28 21:00:00",,,,,29.6,10.98,12.66,"2023-10-28","21","n"
"2023-10-28 22:00:00",,,,,30.5,15.55,17.81,"2023-10-28","22","n"
"2023-10-28 23:00:00",,,,,29.2,15.76,20.09,"2023-10-28","23","n"
"2023-10-29 00:00:00",,,,,30.3,15.48,19.53,"2023-10-29","00","n"
"2023-10-29 01:00:00",,,,,30.2,13.59,18.18,"2023-10-29","01","n"
"2023-10-29 02:00:00",,,,,35.5,10.02,14.55,"2023-10-29","02","n"
"2023-10-29 03:00:00",,,,,42.4,6.74,11.76,"2023-10-29","03","n"
"2023-10-29 04:00:00",,,,,46.3,4.96,9.71,"2023-10-29","04","n"
"2023-10-29 05:00:00",,,,,47.8,4.76,6.32,"2023-10-29","05","n"
"2023-10-29 06:00:00",,,,,47.8,4.63,4.65,"2023-10-29","06","n"
"2023-10-29 07:00:00",,,,,54.6,5.05,6.46,"2023-10-29","07","n"
"2023-10-29 08:00:00",,,,,60.6,4.26,5.49,"2023-10-29","08","n"
"2023-10-29 09:00:00",,,,,59.8,3.23,2.46,"2023-10-29","09","n"
"2023-10-29 10:00:00",,,,,59.3,3.63,6.42,"2023-10-29","10","n"
"2023-10-29 11:00:00",,,,,55.1,1.50,5.05,"2023-10-29","11","n"
"2023-10-29 12:00:00",,,,,54.5,1.59,6.36,"2023-10-29","12","n"
"2023-10-29 13:00:00",,,,,57.2,2.30,5.55,"2023-10-29","13","n"
"2023-10-29 14:00:00",,,,,57.8,1.18,7.22,"2023-10-29","14","n"
"2023-10-29 15:00:00",,,,,59.4,1.18,7.40,"2023-10-29","15","n"
"2023-10-29 16:00:00",,,,,47.2,1.76,4.83,"2023-10-29","16","n"
"2023-10-29 17:00:00",,,,,42.9,1.00,0.15,"2023-10-29","17","n"
"2023-10-29 18:00:00",,,,,30.1,0.50,2.96,"2023-10-29","18","n"
"2023-10-29 19:00:00",,,,,27.1,0.79,3.17,"2023-10-29","19","n"
"2023-10-29 20:00:00",,,,,22.7,0.73,4.03,"2023-10-29","20","n"
"2023-10-29 21:00:00",,,,,20.5,2.26,4.64,"2023-10-29","21","n"
"2023-10-29 22:00:00",,,,,18.0,3.14,6.33,"2023-10-29","22","n"
"2023-10-29 23:00:00",,,,,15.2,2.93,5.43,"2023-10-29","23","n"
"2023-10-30 00:00:00",,,,,17.4,4.81,3.57,"2023-10-30","00","n"
"2023-10-30 01:00:00",,,,,25.2,5.75,9.71,"2023-10-30","01","n"
"2023-10-30 02:00:00",,,,,31.7,7.01,9.37,"2023-10-30","02","n"
"2023-10-30 03:00:00",,,,,33.6,6.02,8.55,"2023-10-30","03","n"
"2023-10-30 04:00:00",,,,,38.6,3.36,8.46,"2023-10-30","04","n"
"2023-10-30 05:00:00",,,,,39.4,3.14,7.67,"2023-10-30","05","n"
"2023-10-30 06:00:00",,,,,46.8,1.23,7.42,"2023-10-30","06","n"
"2023-10-30 07:00:00",,,,,56.5,0.53,5.39,"2023-10-30","07","n"
"2023-10-30 08:00:00",,,,,56.5,0.90,5.04,"2023-10-30","08","n"
"2023-10-30 09:00:00",,,,,62.4,0.73,7.39,"2023-10-30","09","n"
"2023-10-30 10:00:00",,,,,60.5,0.95,7.30,"2023-10-30","10","n"
"2023-10-30 11:00:00",,,,,67.5,1.76,7.46,"2023-10-30","11","n"
"2023-10-30 12:00:00",,,,,76.3,1.27,7.12,"2023-10-30","12","n"
"2023-10-30 13:00:00",,,,,73.5,0.56,7.06,"2023-10-30","13","n"
"2023-10-30 14:00:00",,,,,75.3,1.66,7.42,"2023-10-30","14","n"
"2023-10-30 15:00:00",,,,,84.4,0.95,7.39,"2023-10-30","15","n"
"2023-10-30 16:00:00",,,,,91.9,0.63,5.66,"2023-10-30","16","n"
"2023-10-30 17:00:00",,,,,82.5,0.63,2.01,"2023-10-30","17","n"
"2023-10-30 18:00:00",,,,,65.0,0.95,2.49,"2023-10-30","18","n"
"2023-10-30 19:00:00",,,,,38.8,1.11,4.98,"2023-10-30","19","n"
"2023-10-30 20:00:00",,,,,34.5,2.01,4.26,"2023-10-30","20","n"
"2023-10-30 21:00:00",,,,,22.4,0.56,4.56,"2023-10-30","21","n"
"2023-10-30 22:00:00",,,,,16.6,0.63,3.52,"2023-10-30","22","n"
"2023-10-30 23:00:00",,,,,15.4,1.42,3.59,"2023-10-30","23","n"
"2023-10-31 00:00:00",,,,,15.0,1.45,1.88,"2023-10-31","00","n"
"2023-10-31 01:00:00",,,,,20.0,2.40,0.96,"2023-10-31","01","n"
"2023-10-31 02:00:00",,,,,18.7,2.99,6.87,"2023-10-31","02","n"
"2023-10-31 03:00:00",,,,,22.5,3.29,8.89,"2023-10-31","03","n"
"2023-10-31 04:00:00",,,,,22.5,1.99,9.03,"2023-10-31","04","n"
"2023-10-31 05:00:00",,,,,24.9,1.13,6.38,"2023-10-31","05","n"
"2023-10-31 06:00:00",,,,,21.5,1.07,6.65,"2023-10-31","06","n"
"2023-10-31 07:00:00",,,,,31.4,0.39,7.31,"2023-10-31","07","n"
"2023-10-31 08:00:00",,,,,28.4,0.56,7.78,"2023-10-31","08","n"
"2023-10-31 09:00:00",,,,,26.8,0.50,7.58,"2023-10-31","09","n"
"2023-10-31 10:00:00",,,,,23.3,0.79,7.41,"2023-10-31","10","n"
"2023-10-31 11:00:00",,,,,49.1,0.39,7.31,"2023-10-31","11","n"
"2023-10-31 12:00:00",,,,,45.4,1.28,6.97,"2023-10-31","12","n"
"2023-10-31 13:00:00",,,,,55.3,0.63,7.62,"2023-10-31","13","n"
"2023-10-31 14:00:00",,,,,70.1,0.63,7.46,"2023-10-31","14","n"
"2023-10-31 15:00:00",,,,,78.3,0.70,7.02,"2023-10-31","15","n"
"2023-10-31 16:00:00",,,,,74.5,0.25,5.47,"2023-10-31","16","n"
"2023-10-31 17:00:00",,,,,58.0,0.35,0.51,"2023-10-31","17","n"
"2023-10-31 18:00:00",,,,,46.0,0.56,3.72,"2023-10-31","18","n"
"2023-10-31 19:00:00",,,,,37.1,0.18,4.14,"2023-10-31","19","n"
"2023-10-31 20:00:00",,,,,28.4,0.73,4.90,"2023-10-31","20","n"
"2023-10-31 21:00:00",,,,,24.1,0.70,4.29,"2023-10-31","21","n"
"2023-10-31 22:00:00",,,,,20.7,0.63,4.22,"2023-10-31","22","n"
"2023-10-31 23:00:00",,,,,16.8,0.25,2.90,"2023-10-31","23","n"
"2023-11-01 00:00:00",,,,,18.8,1.62,2.20,"2023-11-01","00","n"
"2023-11-01 01:00:00",,,,,25.0,2.32,0.00,"2023-11-01","01","n"
"2023-11-01 02:00:00",,,,,28.7,2.21,4.73,"2023-11-01","02","n"
"2023-11-01 03:00:00",,,,,25.8,2.18,7.57,"2023-11-01","03","n"
"2023-11-01 04:00:00",,,,,30.3,1.27,7.07,"2023-11-01","04","n"
"2023-11-01 05:00:00",,,,,39.4,2.91,6.70,"2023-11-01","05","n"
"2023-11-01 06:00:00",,,,,46.5,0.53,6.99,"2023-11-01","06","n"
"2023-11-01 07:00:00",,,,,34.0,0.75,8.55,"2023-11-01","07","n"
"2023-11-01 08:00:00",,,,,37.0,0.53,7.53,"2023-11-01","08","n"
"2023-11-01 09:00:00",,,,,31.5,1.81,7.92,"2023-11-01","09","n"
"2023-11-01 10:00:00",,,,,27.0,1.25,7.14,"2023-11-01","10","n"
"2023-11-01 11:00:00",,,,,31.1,1.50,7.58,"2023-11-01","11","n"
"2023-11-01 12:00:00",,,,,35.6,0.75,7.35,"2023-11-01","12","n"
"2023-11-01 13:00:00",,,,,40.4,1.23,6.74,"2023-11-01","13","n"
"2023-11-01 14:00:00",,,,,51.9,1.11,7.09,"2023-11-01","14","n"
"2023-11-01 15:00:00",,,,,37.7,1.50,6.85,"2023-11-01","15","n"
"2023-11-01 16:00:00",,,,,40.8,0.90,5.14,"2023-11-01","16","n"
"2023-11-01 17:00:00",,,,,31.1,0.39,0.90,"2023-11-01","17","n"
"2023-11-01 18:00:00",,,,,23.8,0.39,4.14,"2023-11-01","18","n"
"2023-11-01 19:00:00",,,,,22.7,1.03,5.21,"2023-11-01","19","n"
"2023-11-01 20:00:00",,,,,21.9,0.75,4.87,"2023-11-01","20","n"
"2023-11-01 21:00:00",,,,,20.9,0.18,5.73,"2023-11-01","21","n"
"2023-11-01 22:00:00",,,,,19.4,0.79,3.68,"2023-11-01","22","n"
"2023-11-01 23:00:00",,,,,15.9,0.56,2.81,"2023-11-01","23","n"
"2023-11-02 00:00:00",,,,,16.2,0.56,0.79,"2023-11-02","00","n"
"2023-11-02 01:00:00",,,,,18.9,2.18,3.97,"2023-11-02","01","n"
